Numero_Cliente,Familia_Comercial,Cadena_Comercial,Rama,Tipo,Mov,MovId,SKU,Articulo,lll,Propiedades,Cantidad,UM,CantidadSecundaria,UMSecundaria,FactorLitros,Precio,SubTotal,DescuentoLineal,IVA,IEPS,IEPS_Cuota,ImporteTotal,Costo_Unitario,Costo_Total,CostoProduccionUnitario,CostoProduccion,Sucursal,FechaEmision,FechaRequerida,Almacen
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM51,10427,RM00010427,---,---,9800,PZA,0,,0,1.06,10388,391.6276,1599.4196,0,0,11595.792,0.9415,9226.7,0,0,60,44251,44266,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM51,10268,RM00010268,---,---,12000,PZA,12,MILL,0,0.4649,5579.28,0,892.6848,0,0,6471.9648,0.4274,5129.0808,0.3092,3710.4,60,44251,44266,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM51,10650,RM00010650,---,---,16000,PZA,16,MILL,0,0.079,1264,0,202.24,0,0,1466.24,0.095,1520,0.11,1760,60,44251,44266,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM51,10839,RM00010839,---,---,2536,PZA,0,,0,46,116656,0,18664.96,0,0,135320.96,34.5828,87701.9808,27.0878,68694.6608,60,44251,44266,REM12
854,OTROS,OTROS,CLNA,Cliente,Factura,FREM56,10138,RM00010138,---,---,5012,PZA,0,,0,5.68,28468.16,0,4554.9056,0,0,33023.0656,6.8721,34442.9652,3.236,16218.832,60,44251,44254,REM12
903,OTROS,OTROS,CLNA,Cliente,Factura,FREM57,10115,RM00010115,---,---,240,PZA,0,,0,47.4,11376,0,1820.16,0,0,13196.16,33.1409,7953.816,26.5127,6363.048,60,44252,44267,REM12
903,OTROS,OTROS,CLNA,Cliente,Factura,FREM57,10115,RM00010115,---,---,200,PZA,0,,0,47.4,9480,0,1516.8,0,0,10996.8,33.1409,6628.18,26.5127,5302.54,60,44252,44267,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM64,574,RM00000574,---,---,1,SR,0,,0,16000,16000,0,2560,0,0,18560,0,0,0,0,60,44253,44253,REM04
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM63,10427,RM00010427,---,---,4900,PZA,0,,0,1.06,5194,195.8138,799.7098,0,0,5797.896,1.4334,7023.66,0,0,60,44253,44270,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM63,10234,RM00010234,---,---,5250,PZA,0,,0,8.6,45150,17324.055,4452.1512,0,0,32278.0962,4.4943,23595.075,3.3414,17542.35,60,44253,44270,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM63,10283,RM00010283,---,---,6000,PZA,6,MILL,0,0.7481,4488.36,0.8883,0.576,0,0,4488.0477,0.2564,1538.5974,0.1676,1005.6,60,44253,44270,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM63,10473,RM00010473,---,---,14400,PZA,0,,0,0.64,9216,0,1474.56,0,0,10690.56,0.3835,5522.4,0,0,60,44253,44270,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM63,10839,RM00010839,---,---,808,PZA,0,,0,46,37168,0,5946.88,0,0,43114.88,34.7085,28044.468,27.0878,21886.9424,60,44253,44270,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM59,10788,RM00010788,---,---,1078,PZA,0,,0,1.679,1809.962,0,289.5881,0,0,2099.5501,1.1978,1291.2284,0,0,60,44253,44253,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM59,10201,RM00010201,---,---,2000,PZA,2,MILL,0,0.7436,1487.2776,0,237.9644,0,0,1725.242,0.4731,946.2655,0.248,496,60,44253,44253,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM60,10814,RM00010814,---,---,4305,PZA,0,,0,6.7568,29088.024,0,4654.0949,0,0,33742.1189,4.998,21516.39,3.508,15101.94,60,44253,44254,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM61,10765,RM00010765,---,---,9324,PZA,0,,0,5.344,49827.456,0,7972.4335,0,0,57799.8895,2.8809,26861.5116,3.1136,29031.2064,60,44253,44237,REM12
903,OTROS,OTROS,CLNA,Cliente,Factura,FREM62,10473,RM00010473,---,---,41472,PZA,0,,0,0.68,28200.96,0,4512.1536,0,0,32713.1136,0.3835,15904.512,0,0,60,44253,44267,REM12
861,OTROS,OTROS,CLNA,Cliente,Factura PUE,PREM4,10175,RM00010175,---,---,50000,PZA,50,MILL,0,0.1764,8820,0,1411.2,0,0,10231.2,0.0849,4246.09,0.057,2850,60,44253,44238,REM12
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM65,10224,RM00010224,---,---,5088,PZA,0,,0,5.72,29103.36,0,4656.5376,0,0,33759.8976,3.8825,19754.16,3.2788,16682.5344,60,44253,44236,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM66,10234,RM00010234,---,---,35000,PZA,0,,0,8.6,301000,118654.2,29175.328,0,0,211521.128,4.4943,157300.5,3.3414,116949,60,44253,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM66,10013,RM00010013,---,---,32000,PZA,0,,0,1.37,43840,10561.056,5324.631,0,0,38603.575,0.5967,19094.4,0.5799,18556.8,60,44253,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM66,10788,RM00010788,---,---,19600,PZA,0,,0,1.55,30380,0,4860.8,0,0,35240.8,1.1975,23471,0,0,60,44253,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM66,10115,RM00010115,---,---,2000,PZA,0,,0,63.06,126120,31315.596,15168.7046,0,0,109973.1086,33.1409,66281.8,26.5127,53025.4,60,44253,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM66,10043,RM00010043,---,---,29750,PZA,0,,0,1.86,55335,12195.834,6902.2666,0,0,50041.4326,0.6949,20673.275,0.7452,22169.7,60,44253,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM66,10223,RM00010223,---,---,22400,PZA,0,,0,2.61,58464,19936.224,6164.4442,0,0,44692.2202,1.5311,34296.64,0,0,60,44253,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM66,10782,RM00010782,---,---,17000,PZA,0,,0,1.04,17680,0,2828.8,0,0,20508.8,0.8917,15158.9,0.6948,11811.6,60,44253,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM66,10224,RM00010224,---,---,9600,PZA,0,,0,8.34,80064,30048.0192,8002.5569,0,0,58018.5377,3.8825,37272,3.2788,31476.48,60,44253,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM66,10283,RM00010283,---,---,46000,PZA,46,MILL,0,0.7481,34410.76,10.0313,3.901,0,0,34404.6297,0.2564,11795.9134,0.1676,7709.6,60,44253,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM66,10173,RM00010173,---,---,50000,PZA,50,MILL,0,0.1507,7534,0,1205.44,0,0,8739.44,0.0748,3740.965,0.0614,3070,60,44253,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM66,10138,RM00010138,---,---,1400,PZA,0,,0,7.27,10178,2758.238,1187.1619,0,0,8606.9239,6.8721,9620.94,3.236,4530.4,60,44253,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM66,10290,RM00010290,---,---,30000,PZA,30,MILL,0,0.4661,13983.3,3.4091,1.6918,0,0,13981.5827,0.1994,5982.864,0,0,60,44253,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM66,10015,RM00010015,---,---,4180,PZA,0,,0,1.37,5726.6,1379.5379,695.5299,0,0,5042.592,0.5103,2133.054,0.6665,2785.97,60,44253,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM66,10230,RM00010230,---,---,600,PZA,0,,0,4.97,2982,695.9988,365.7602,0,0,2651.7614,4.1316,2478.96,0,0,60,44253,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM66,10842,RM00010842,---,---,2340,PZA,0,,0,2.44,5709.6,0,913.536,0,0,6623.136,1.7105,4002.57,1.7327,4054.518,60,44253,44316,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM66,10427,RM00010427,---,---,98000,PZA,0,,0,1,98000,0,15680,0,0,113680,1.4334,140473.2,0,0,60,44253,44316,REM12
826,OTROS,OTROS,CLNA,Cliente,Devolucion Venta,DREM2,10115,RM00010115,---,---,-1000,PZA,0,,0,47.4,-47400,0,-7584,0,0,-54984,-30.3472,-30347.2,26.5127,-26512.7,60,44253,44253,REM04
901,OTROS,OTROS,CLNA,Cliente,Factura,FREM67,10115,RM00010115,---,---,1000,PZA,0,,0,47.4,47400,0,7584,0,0,54984,32.8017,32801.7,26.5127,26512.7,60,44253,44263,REM12
826,OTROS,OTROS,CLNA,Cliente,Factura PUE,PREM5,10115,RM00010115,---,---,1000,PZA,0,,0,47.4,47400,0,7584,0,0,54984,32.8017,32801.7,26.5127,26512.7,60,44253,44253,REM04
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM68,10268,RM00010268,---,---,650000,PZA,650,MILL,0,0.4649,302211,0,48353.76,0,0,350564.76,0.4132,268595.145,0.3092,200980,60,44253,44257,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM58,574,RM00000574,---,---,1,SR,0,,0,1100,1100,0,176,0,0,1276,0,0,0,0,60,44253,44253,REM04
838,OTROS,OTROS,CLNA,Cliente,Nota Credito,NREM1,BONIFICACION,BONIFICACION,FREM45,,-1,,0,,0,0,-1282.5569,0,-205.2091,0,0,-1487.766,0,0,0,0,60,44253,44253,
914,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM16,10013,RM00010013,---,---,200000,PZA,0,,0,1.37,274000,64006.4,0,0,0,209993.6,0.5978,119560,0.5799,115980,60,44254,44286,REM12
834,OTROS,OTROS,CLNA,CLIENTE,Factura,FREM74,10053,RM00010053,---,---,11934,PZA,0,,0,2.82,33653.88,0,5384.6208,0,0,39038.5008,1.442,17208.828,1.4757,17611.0038,60,44254,44239,REM12
826,OTROS,OTROS,CLNA,Cliente,Factura,FREM70,10115,RM00010115,---,---,1000,PZA,0,,0,47.4,47400,0,7584,0,0,54984,32.8017,32801.7,26.5127,26512.7,60,44254,44286,REM12
826,OTROS,OTROS,CLNA,Cliente,Factura,FREM71,10115,RM00010115,---,---,900,PZA,0,,0,47.4,42660,0,6825.6,0,0,49485.6,32.8017,29521.53,26.5127,23861.43,60,44254,44273,REM12
850,OTROS,OTROS,CLNA,Cliente,Factura,FREM73,10173,RM00010173,---,---,500000,PZA,500,MILL,0,0.1455,72750,0,11640,0,0,84390,0.0776,38798.3,0.0614,30700,60,44254,44253,REM12
901,OTROS,OTROS,CLNA,Cliente,Factura,FREM69,10481,RM00010481,---,---,1000,PZA,0,,0,47.4,47400,0,7584,0,0,54984,53.0104,53010.4,0,0,60,44254,44263,REM12
901,OTROS,OTROS,CLNA,Cliente,Factura,FREM69,10495,RM00010495,---,---,1000,PZA,0,,0,47.4,47400,0,7584,0,0,54984,40.9385,40938.5,0,0,60,44254,44263,REM12
901,OTROS,OTROS,CLNA,Cliente,Factura,FREM69,10115,RM00010115,---,---,4000,PZA,0,,0,47.4,189600,0,30336,0,0,219936,32.8017,131206.8,26.5127,106050.8,60,44254,44263,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM75,10708,RM00010708,---,---,7020,PZA,0,,0,5.4464,38233.728,0,6117.4001,0,0,44351.1281,4.48,31449.6,2.8382,19924.164,60,44255,44253,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM76,10814,RM00010814,---,---,8960,PZA,0,,0,6.7568,60540.928,0,9686.5714,0,0,70227.4994,4.998,44782.08,3.508,31431.68,60,44255,44286,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM77,10861,RM00010861,---,---,3255,PZA,0,,0,5.643,18367.965,0,2938.8562,0,0,21306.8212,4.8649,15835.2495,0,0,60,44255,44286,REM12
800,OTROS,OTROS,CLNA,Cliente,Factura,FREM78,10173,RM00010173,---,---,185000,PZA,185,MILL,0,0.1435,26547.5,0,4247.6,0,0,30795.1,0.0796,14732.7155,0.0614,11359,60,44255,44265,REM12
800,OTROS,OTROS,CLNA,Cliente,Factura,FREM79,10788,RM00010788,---,---,31556,PZA,0,,0,1.64,51751.84,0,8280.2944,0,0,60032.1344,1.384,43673.504,0,0,60,44255,44286,REM12
913,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM17,10477,RM00010477,---,---,200000,PZA,0,,0,1.05,210000,0,0,0,0,210000,0.853,170600,0.6034,120680,60,44255,44270,REM12
913,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM18,10477,RM00010477,---,---,200000,PZA,0,,0,1.05,210000,0,0,0,0,210000,0.853,170600,0.6034,120680,60,44255,44286,REM12
889,OTROS,OTROS,CLNA,Cliente,Factura,FREM80,10494,RM00010494,---,---,1900,PZA,0,,0,63.06,119814,18583.1514,16196.9358,0,0,117427.7844,40.4143,76787.17,35.3438,67153.22,60,44255,44266,REM12
911,OTROS,EXPORTACION,CLME,CLIENTE,Factura Com.Ext33,FCREM19,10504,RM00010504,---,---,40014,PZA,0,,0,1.5356,61445.4984,0,0,0,0,61445.4984,1.0483,41946.6762,0.628,25128.792,60,44255,44286,REM12
911,OTROS,EXPORTACION,CLME,CLIENTE,Factura Com.Ext33,FCREM19,10545,RM00010545,---,---,39690,PZA,0,,0,2.1233,84273.777,0,0,0,0,84273.777,1.2469,49489.461,0,0,60,44255,44286,REM12
913,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM20,10176,RM00010176,---,---,200000,PZA,200,MILL,0,0.2101,42026,10.026,0,0,0,42015.974,0.1111,22226.58,0.0548,10960,60,44255,44286,REM12
913,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM21,10176,RM00010176,---,---,200000,PZA,200,MILL,0,0.2101,42026,10.026,0,0,0,42015.974,0.1111,22226.58,0.0548,10960,60,44255,44286,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM22,10224,RM00010224,---,---,6960,PZA,0,,0,8.34,58046.4,15242.9846,0,0,0,42803.4154,3.8825,27022.2,3.2788,22820.448,60,44255,44286,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM23,10224,RM00010224,---,---,6960,PZA,0,,0,8.34,58046.4,15242.9846,0,0,0,42803.4154,3.8825,27022.2,3.2788,22820.448,60,44255,44286,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM24,10777,RM00010777,---,---,17100,PZA,0,,0,1.04,17784,0,0,0,0,17784,0.76,12996,0.9376,16032.96,60,44255,44260,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM24,10017,RM00010017,---,---,17000,PZA,0,,0,1.04,17680,0,0,0,0,17680,0.53,9010,0.53,9010,60,44255,44260,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM24,10230,RM00010230,---,---,6000,PZA,0,,0,3.92,23520,0,0,0,0,23520,4.1316,24789.6,0,0,60,44255,44260,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM24,10210,RM00010210,---,---,6825,PZA,0,,0,1.38,9418.5,0,0,0,0,9418.5,0.6025,4112.0625,0.6764,4616.43,60,44255,44260,REM12
875,OTROS,OTROS,CLNA,Cliente,Factura,FREM81,10718,RM00010718,---,---,3000,PZA,0,,0,48.98,146940,0,23510.4,0,0,170450.4,38.0104,114031.2,39.5086,118525.8,60,44255,44263,REM12
800,OTROS,OTROS,CLNA,Cliente,Factura,FREM82,10788,RM00010788,---,---,63014,PZA,0,,0,1.64,103342.96,0,16534.8736,0,0,119877.8336,1.384,87211.376,0,0,60,44255,44286,REM12
851,OTROS,OTROS,CLNA,Cliente,Factura,FREM83,10327,RM00010327,---,---,230000,PZA,230,MILL,0,0.5931,136419.9,0,21827.184,0,0,158247.084,0.4466,102712.664,0,0,60,44255,44254,REM12
854,OTROS,OTROS,CLNA,Cliente,Factura,FREM84,10290,RM00010290,---,---,6000,PZA,6,MILL,0,0.4397,2638.32,0,422.1312,0,0,3060.4512,0.1994,1196.5728,0,0,60,44255,44254,REM12
914,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM26,10176,RM00010176,---,---,200000,PZA,200,MILL,0,0.2101,42026,8.425,0,0,0,42017.575,0.1111,22226.58,0.0548,10960,60,44255,44286,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM85,574,RM00000574,---,---,1,SR,0,,0,1100,1100,0,176,0,0,1276,0,0,0,0,60,44256,44256,REM04
903,OTROS,OTROS,CLNA,Cliente,Factura,FREM94,10115,RM00010115,---,---,4,PZA,0,,0,49.77,199.08,0,31.8528,0,0,230.9328,37.5969,150.3876,26.5127,106.0508,60,44257,44257,REM12
903,OTROS,OTROS,CLNA,Cliente,Factura,FREM96,10783,RM00010783,---,---,170,PZA,0,,0,1.1,187,0,29.92,0,0,216.92,0.9005,153.085,1.0031,170.527,60,44257,44257,REM12
903,OTROS,OTROS,CLNA,Cliente,Factura,FREM96,10176,RM00010176,---,---,170,PZA,0.17,MILL,0,0.2101,35.7221,0,5.7155,0,0,41.4376,0.1251,21.2704,0.0548,9.316,60,44257,44257,REM12
903,OTROS,OTROS,CLNA,Cliente,Factura,FREM95,10115,RM00010115,---,---,4,PZA,0,,0,49.77,199.08,0,31.8528,0,0,230.9328,37.5969,150.3876,26.5127,106.0508,60,44257,44257,REM12
800,OTROS,OTROS,CLNA,Cliente,Factura,FREM92,574,RM00000574,---,---,1,SR,0,,0,7000,7000,0,1120,0,0,8120,0,0,0,0,60,44257,44257,REM04
903,OTROS,OTROS,CLNA,Cliente,Factura,FREM87,10115,RM00010115,---,---,4,PZA,0,,0,49.77,199.08,0,31.8528,0,0,230.9328,37.5969,150.3876,26.5127,106.0508,60,44257,44273,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM90,574,RM00000574,---,---,1,SR,0,,0,1100,1100,0,176,0,0,1276,0,0,0,0,60,44257,44257,REM04
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM91,10097,RM00010097,---,---,14705,PZA,0,,0,2.3,33821.5,0,5411.44,0,0,39232.94,1.3587,19979.6835,1.3587,19979.6835,60,44257,44254,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM88,10176,RM00010176,---,---,10000,PZA,10,MILL,0,0.1694,1693.9651,0,271.0344,0,0,1964.9995,0.1251,1251.189,0.0548,548,60,44257,44256,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM89,10861,RM00010861,---,---,2765,PZA,0,,0,5.7708,15956.262,0,2552.9968,0,0,18509.2588,3.1157,8614.9105,0,0,60,44257,44256,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM89,10201,RM00010201,---,---,10000,PZA,10,MILL,0,7.605,76050.448,0,12168.0717,0,0,88218.5197,0.4731,4731.3136,0.248,2480,60,44257,44256,REM12
884,OTROS,OTROS,CLNA,Cliente,Factura,FREM97,10045,RM00010045,---,---,18000,PZA,0,,0,1.62,29160,0,4665.6,0,0,33825.6,0.8823,15881.4,0.9007,16212.6,60,44258,44265,REM12
889,OTROS,OTROS,CLNA,Cliente,Factura,FREM98,574,RM00000574,---,---,1,SR,0,,0,7250,7250,0,1160,0,0,8410,0,0,0,0,60,44258,44258,REM04
903,OTROS,OTROS,CLNA,Cliente,Factura,FREM99,10473,RM00010473,---,---,41472,PZA,0,,0,0.68,28200.96,0,4512.1536,0,0,32713.1136,0.3802,15767.6544,0,0,60,44259,44260,REM12
884,OTROS,OTROS,CLNA,Cliente,Factura,FREM100,10234,RM00010234,---,---,2030,PZA,0,,0,8.6,17458,4567.0128,2062.558,0,0,14953.5452,5.634,11437.02,3.3414,6783.042,60,44259,44259,REM12
884,OTROS,OTROS,CLNA,Cliente,Factura,FREM100,10283,RM00010283,---,---,2000,PZA,2,MILL,0,0.7481,1496.12,0.0002,0.2394,0,0,1496.3592,0.3688,737.5782,0.1676,335.2,60,44259,44259,REM12
901,OTROS,OTROS,CLNA,Cliente,Factura,FREM101,10473,RM00010473,---,---,44352,PZA,0,,0,0.79,35038.08,6208.7478,4612.6932,0,0,33442.0254,0.3802,16862.6304,0,0,60,44259,44274,REM12
901,OTROS,OTROS,CLNA,Cliente,Factura,FREM101,10473,RM00010473,---,---,6048,PZA,0,,0,0.79,4777.92,846.6474,629.0036,0,0,4560.2762,0.3802,2299.4496,0,0,60,44259,44274,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Bonificacion Venta,BREM2,10201,RM00010201,---,---,0,PZA,0,MILL,0,6.7632,-67632.4526,0,-10821.1924,0,0,-78453.645,0,0,0.248,0,60,44259,44259,REM04
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM102,10224,RM00010224,---,---,5328,PZA,0,,0,8.34,44435.52,14063.8421,4859.4685,0,0,35231.1464,4.2742,22772.9376,3.2788,17469.4464,60,44260,44250,REM12
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM102,10283,RM00010283,---,---,6000,PZA,6,MILL,0,0.7481,4488.36,0.6477,0.6145,0,0,4488.3268,0.3688,2212.7346,0.1676,1005.6,60,44260,44250,REM12
888,OTROS,OTROS,CLNA,Cliente,Factura,FREM103,10178,RM00010178,---,---,100000,PZA,100,MILL,0,0.2,20000,0,3200,0,0,23200,0.0875,8753.84,0.0791,7910,60,44263,44260,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM105,10814,RM00010814,---,---,10010,PZA,0,,0,8.8341,88429.341,0,14148.6309,0,0,102577.9719,3.632,36356.32,3.508,35115.08,60,44263,44260,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM105,10814,RM00010814,---,---,1540,PZA,0,,0,8.8341,13604.514,0,2176.7124,0,0,15781.2264,3.632,5593.28,3.508,5402.32,60,44263,44260,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM104,574,RM00000574,---,---,1,SR,0,,0,1300,1300,0,208,0,0,1508,0,0,0,0,60,44263,44263,REM04
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM111,40,RM00000040,---,---,16848,PZA,0,,0,1.6054,27047.7792,0,4327.7379,0,0,31375.5171,1.0717,18056.0016,0,0,60,44263,44263,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM108,10234,RM00010234,---,---,5005,PZA,0,,0,6.5051,32558.0255,0,5209.3142,0,0,37767.3397,5.6336,28196.168,3.3414,16723.707,60,44263,44253,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM109,10860,RM00010860,---,---,5096,PZA,0,,0,3.1692,16150.2432,0,2584.0141,0,0,18734.2573,2.1142,10773.9632,0,0,60,44263,44264,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM107,10788,RM00010788,---,---,2058,PZA,0,,0,1.7159,3531.3222,0,565.0242,0,0,4096.3464,1.1989,2467.3362,0,0,60,44263,44263,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM110,10234,RM00010234,---,---,1715,PZA,0,,0,6.5051,11156.2465,0,1785.0098,0,0,12941.2563,5.6336,9661.624,3.3414,5730.501,60,44263,44254,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM106,574,RM00000574,---,---,1,SR,0,,0,1100,1100,0,176,0,0,1276,0,0,0,0,60,44263,44263,REM04
161,AUTOSERVICIO,OTROS,INTERCOMPA,Intercompañia,Factura,FREM112,10053,RM00010053,---,---,31512,PZA,0,,0,2.9131,91797.6072,0,14687.6146,0,0,106485.2218,1.599,50387.688,1.4757,46502.2584,60,44264,44264,REM12
161,AUTOSERVICIO,OTROS,INTERCOMPA,Intercompañia,Factura,FREM112,10234,RM00010234,---,---,4900,PZA,0,,0,6.6342,32507.58,0,5201.2222,0,0,37708.8022,5.6348,27610.52,3.3414,16372.86,60,44264,44264,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM122,10839,RM00010839,---,---,564,PZA,0,,0,46,25944,0,4151.04,0,0,30095.04,40.2749,22715.0436,27.0878,15277.5192,60,44265,44236,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM122,10839,RM00010839,---,---,2516,PZA,0,,0,46,115736,0,18517.76,0,0,134253.76,40.2749,101331.6484,27.0878,68152.9048,60,44265,44236,REM12
806,OTROS,OTROS,CLNA,Cliente,Factura,FREM125,10613,RM00010613,---,---,4950,PZA,4.95,MILL,0,0.748,3702.6,0,592.416,0,0,4295.016,0.2945,1457.9106,0,0,60,44265,44236,REM12
888,OTROS,OTROS,CLNA,Cliente,Factura,FREM124,10809,RM00010809,---,---,1736,PZA,0,,0,7.9,13714.4,0,2194.304,0,0,15908.704,12.2863,21329.0168,3.9342,6829.7712,60,44265,44267,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM27,10176,RM00010176,---,---,35000,PZA,35,MILL,0,0.2101,7354.55,2.1906,0,0,0,7352.3594,0.1398,4893.9835,0.0548,1918,60,44265,44286,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM27,10650,RM00010650,---,---,64000,PZA,64,MILL,0,0.11,7040,0,0,0,0,7040,0.095,6080,0.11,7040,60,44265,44286,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM120,10547,RM00010547,---,---,4914,PZA,0,,0,1.7134,8419.6476,0,1347.1562,0,0,9766.8038,1.1309,5557.2426,0,0,60,44265,44253,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM121,574,RM00000574,---,---,1,SR,0,,0,1100,1100,0,176,0,0,1276,0,0,0,0,60,44265,44265,REM04
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM118,40,RM00000040,---,---,9720,PZA,0,,0,1.6492,16030.224,0,2564.7781,0,0,18595.0021,1.0131,9847.332,0,0,60,44265,44263,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM119,10814,RM00010814,---,---,6020,PZA,0,,0,9.0747,54629.694,0,8740.7313,0,0,63370.4253,5.4272,32671.744,3.508,21118.16,60,44265,44267,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM28,10777,RM00010777,---,---,25308,PZA,0,,0,1.04,26320.32,0,0,0,0,26320.32,0.9956,25196.6448,0.9376,23728.7808,60,44265,44265,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM28,10783,RM00010783,---,---,23800,PZA,0,,0,1.04,24752,0,0,0,0,24752,0.8852,21067.76,1.0031,23873.78,60,44265,44265,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM28,10210,RM00010210,---,---,6825,PZA,0,,0,1.7,11602.5,2183.5905,0,0,0,9418.9095,0.6025,4112.0625,0.6764,4616.43,60,44265,44265,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM123,574,RM00000574,---,---,1,SR,0,,0,16000,16000,0,2560,0,0,18560,0,0,0,0,60,44265,44265,REM04
888,OTROS,OTROS,CLNA,Cliente,Factura,FREM113,10178,RM00010178,---,---,135000,PZA,135,MILL,0,0.2,27000,0,4320,0,0,31320,0.109,14712.084,0.0791,10678.5,60,44265,44260,REM12
